customer_id,session_id,journey_id,journey_type,customer_segment,age_group,channel,device_type,step_name,step_order,step_duration_seconds,error_count,support_contact,timestamp,completed,abandoned,abandonment_reason
CUST001344,SESS000189,JRNY000189,credit_application,existing_customer,46-60,mobile_app,mobile,login,1,10.2,0,False,2026-03-06 04:13:21.371781077,True,False,
CUST001344,SESS000189,JRNY000189,credit_application,existing_customer,46-60,mobile_app,mobile,service_selection,2,10.9,0,False,2026-03-06 04:13:33.898318998,True,False,
CUST001344,SESS000189,JRNY000189,credit_application,existing_customer,46-60,mobile_app,mobile,personal_information,3,54.3,0,False,2026-03-06 04:14:29.460707203,True,False,
CUST001344,SESS000189,JRNY000189,credit_application,existing_customer,46-60,mobile_app,mobile,income_details,4,63.2,1,False,2026-03-06 04:15:35.921821434,True,False,
CUST001344,SESS000189,JRNY000189,credit_application,existing_customer,46-60,mobile_app,mobile,loan_terms_selection,5,47.0,0,False,2026-03-06 04:16:26.413316838,True,False,
CUST001344,SESS000189,JRNY000189,credit_application,existing_customer,46-60,mobile_app,mobile,credit_check_verification,6,58.7,0,False,2026-03-06 04:17:28.324773416,True,False,
CUST001344,SESS000189,JRNY000189,credit_application,existing_customer,46-60,mobile_app,mobile,confirmation,7,11.0,0,False,2026-03-06 04:17:41.829139413,True,False,
CUST002322,SESS000190,JRNY000190,bank_transfer,new_customer,36-45,mobile_app,mobile,login,1,3.3,0,False,2026-03-06 04:50:49.853796993,True,False,
CUST002322,SESS000190,JRNY000190,bank_transfer,new_customer,36-45,mobile_app,mobile,service_selection,2,16.9,0,False,2026-03-06 04:51:08.139021887,True,False,
CUST002322,SESS000190,JRNY000190,bank_transfer,new_customer,36-45,mobile_app,mobile,recipient_details,3,34.2,0,False,2026-03-06 04:51:45.755908462,True,False,
CUST002322,SESS000190,JRNY000190,bank_transfer,new_customer,36-45,mobile_app,mobile,amount_entry,4,121.9,0,True,2026-03-06 04:53:50.255545527,True,False,
CUST002322,SESS000190,JRNY000190,bank_transfer,new_customer,36-45,mobile_app,mobile,otp_verification,5,20.1,0,False,2026-03-06 04:54:12.736881388,True,False,
CUST002322,SESS000190,JRNY000190,bank_transfer,new_customer,36-45,mobile_app,mobile,confirmation,6,10.8,0,False,2026-03-06 04:54:26.980797769,True,False,
CUST001635,SESS000191,JRNY000191,bank_transfer,premium_customer,26-35,mobile_app,mobile,login,1,9.3,0,False,2026-03-06 04:53:50.528689316,True,False,
CUST001635,SESS000191,JRNY000191,bank_transfer,premium_customer,26-35,mobile_app,mobile,service_selection,2,13.9,0,False,2026-03-06 04:54:08.215000926,True,False,
CUST001635,SESS000191,JRNY000191,bank_transfer,premium_customer,26-35,mobile_app,mobile,recipient_details,3,12.9,0,False,2026-03-06 04:54:23.883299252,True,False,
CUST001635,SESS000191,JRNY000191,bank_transfer,premium_customer,26-35,mobile_app,mobile,amount_entry,4,12.3,0,False,2026-03-06 04:54:37.413900430,True,False,
CUST001635,SESS000191,JRNY000191,bank_transfer,premium_customer,26-35,mobile_app,mobile,otp_verification,5,25.5,0,False,2026-03-06 04:55:05.196184355,True,False,
CUST001635,SESS000191,JRNY000191,bank_transfer,premium_customer,26-35,mobile_app,mobile,confirmation,6,3.0,0,False,2026-03-06 04:55:10.475818583,True,False,
CUST002204,SESS000192,JRNY000192,bank_transfer,new_customer,26-35,mobile_app,mobile,login,1,111.1,0,True,2026-03-06 05:14:59.400401680,True,False,
CUST002204,SESS000192,JRNY000192,bank_transfer,new_customer,26-35,mobile_app,mobile,service_selection,2,11.8,0,False,2026-03-06 05:15:12.411178980,True,False,
CUST002204,SESS000192,JRNY000192,bank_transfer,new_customer,26-35,mobile_app,mobile,recipient_details,3,12.5,0,False,2026-03-06 05:15:28.200098759,True,False,
CUST002204,SESS000192,JRNY000192,bank_transfer,new_customer,26-35,mobile_app,mobile,amount_entry,4,132.2,1,True,2026-03-06 05:17:41.883584816,True,False,
CUST002204,SESS000192,JRNY000192,bank_transfer,new_customer,26-35,mobile_app,mobile,otp_verification,5,28.3,0,False,2026-03-06 05:18:13.702369480,True,False,
CUST002204,SESS000192,JRNY000192,bank_transfer,new_customer,26-35,mobile_app,mobile,confirmation,6,155.4,0,True,2026-03-06 05:20:50.539448317,True,False,
CUST000023,SESS000193,JRNY000193,bank_transfer,premium_customer,46-60,mobile_app,tablet,login,1,5.5,0,False,2026-03-06 05:23:00.237877808,True,False,
CUST000023,SESS000193,JRNY000193,bank_transfer,premium_customer,46-60,mobile_app,tablet,service_selection,2,13.5,0,False,2026-03-06 05:23:16.195905342,True,False,
CUST000023,SESS000193,JRNY000193,bank_transfer,premium_customer,46-60,mobile_app,tablet,recipient_details,3,26.5,0,False,2026-03-06 05:23:46.319491622,True,False,
CUST000023,SESS000193,JRNY000193,bank_transfer,premium_customer,46-60,mobile_app,tablet,amount_entry,4,166.9,0,True,2026-03-06 05:26:36.504007215,True,False,
CUST000023,SESS000193,JRNY000193,bank_transfer,premium_customer,46-60,mobile_app,tablet,otp_verification,5,39.4,1,False,2026-03-06 05:27:19.247891809,True,False,
CUST000023,SESS000193,JRNY000193,bank_transfer,premium_customer,46-60,mobile_app,tablet,confirmation,6,9.9,0,False,2026-03-06 05:27:32.530773059,True,False,
CUST000468,SESS000194,JRNY000194,bank_transfer,premium_customer,18-25,mobile_app,mobile,login,1,11.1,0,False,2026-03-06 06:58:24.941615811,True,False,
CUST000468,SESS000194,JRNY000194,bank_transfer,premium_customer,18-25,mobile_app,mobile,service_selection,2,112.0,0,True,2026-03-06 07:00:19.114936566,True,False,
CUST000468,SESS000194,JRNY000194,bank_transfer,premium_customer,18-25,mobile_app,mobile,recipient_details,3,35.7,0,False,2026-03-06 07:00:56.899932875,True,False,
CUST000468,SESS000194,JRNY000194,bank_transfer,premium_customer,18-25,mobile_app,mobile,amount_entry,4,6.5,0,False,2026-03-06 07:01:07.070286294,True,False,
CUST000468,SESS000194,JRNY000194,bank_transfer,premium_customer,18-25,mobile_app,mobile,otp_verification,5,33.1,0,False,2026-03-06 07:01:43.956051710,True,False,
CUST000468,SESS000194,JRNY000194,bank_transfer,premium_customer,18-25,mobile_app,mobile,confirmation,6,6.0,0,False,2026-03-06 07:01:51.972123281,True,False,
CUST003112,SESS000195,JRNY000195,account_opening,new_customer,46-60,mobile_app,mobile,login,1,10.9,0,False,2026-03-06 09:16:29.963799090,True,False,
CUST003112,SESS000195,JRNY000195,account_opening,new_customer,46-60,mobile_app,mobile,service_selection,2,8.1,0,False,2026-03-06 09:16:40.134666672,True,False,
CUST003112,SESS000195,JRNY000195,account_opening,new_customer,46-60,mobile_app,mobile,personal_information,3,122.2,0,True,2026-03-06 09:18:44.137566288,True,False,
CUST003112,SESS000195,JRNY000195,account_opening,new_customer,46-60,mobile_app,mobile,document_upload,4,72.0,1,False,2026-03-06 09:19:58.831404578,True,False,
CUST003112,SESS000195,JRNY000195,account_opening,new_customer,46-60,mobile_app,mobile,identity_verification,5,97.9,0,False,2026-03-06 09:21:40.422489508,True,False,
CUST003112,SESS000195,JRNY000195,account_opening,new_customer,46-60,mobile_app,mobile,confirmation,6,8.1,0,False,2026-03-06 09:21:50.310095723,True,False,
CUST003576,SESS000196,JRNY000196,bank_transfer,existing_customer,36-45,mobile_app,mobile,login,1,10.0,0,False,2026-03-06 09:52:28.715200024,True,False,
CUST003576,SESS000196,JRNY000196,bank_transfer,existing_customer,36-45,mobile_app,mobile,service_selection,2,7.8,0,False,2026-03-06 09:52:39.327290541,True,False,
CUST003576,SESS000196,JRNY000196,bank_transfer,existing_customer,36-45,mobile_app,mobile,recipient_details,3,45.9,0,False,2026-03-06 09:53:29.136674413,True,False,
CUST003576,SESS000196,JRNY000196,bank_transfer,existing_customer,36-45,mobile_app,mobile,amount_entry,4,17.5,0,False,2026-03-06 09:53:49.788129174,True,False,
CUST003576,SESS000196,JRNY000196,bank_transfer,existing_customer,36-45,mobile_app,mobile,otp_verification,5,40.4,0,False,2026-03-06 09:54:31.302319250,True,False,
CUST003576,SESS000196,JRNY000196,bank_transfer,existing_customer,36-45,mobile_app,mobile,confirmation,6,4.8,0,False,2026-03-06 09:54:37.140853009,True,False,
CUST003888,SESS000197,JRNY000197,credit_application,existing_customer,60+,branch_assisted_digital,desktop,login,1,4.6,0,False,2026-03-06 09:59:48.599747923,False,True,missing_information
CUST003888,SESS000197,JRNY000197,credit_application,existing_customer,60+,branch_assisted_digital,desktop,service_selection,2,4.7,0,False,2026-03-06 09:59:56.072068988,False,True,missing_information
CUST003888,SESS000197,JRNY000197,credit_application,existing_customer,60+,branch_assisted_digital,desktop,personal_information,3,45.9,0,False,2026-03-06 10:00:44.475914794,False,True,missing_information
CUST003888,SESS000197,JRNY000197,credit_application,existing_customer,60+,branch_assisted_digital,desktop,income_details,4,37.6,0,False,2026-03-06 10:01:24.761621521,False,True,missing_information
CUST003888,SESS000197,JRNY000197,credit_application,existing_customer,60+,branch_assisted_digital,desktop,loan_terms_selection,5,11.7,0,False,2026-03-06 10:01:40.376699081,False,True,missing_information
CUST000656,SESS000198,JRNY000198,bank_transfer,existing_customer,36-45,web_browser,desktop,login,1,11.1,0,False,2026-03-06 11:14:21.357866557,True,False,
CUST000656,SESS000198,JRNY000198,bank_transfer,existing_customer,36-45,web_browser,desktop,service_selection,2,12.2,0,False,2026-03-06 11:14:36.186088333,True,False,
CUST000656,SESS000198,JRNY000198,bank_transfer,existing_customer,36-45,web_browser,desktop,recipient_details,3,16.3,0,False,2026-03-06 11:14:55.394611162,True,False,
CUST000656,SESS000198,JRNY000198,bank_transfer,existing_customer,36-45,web_browser,desktop,amount_entry,4,11.4,0,False,2026-03-06 11:15:08.476753461,True,False,
CUST000656,SESS000198,JRNY000198,bank_transfer,existing_customer,36-45,web_browser,desktop,otp_verification,5,15.8,0,False,2026-03-06 11:15:25.340858422,True,False,
CUST000656,SESS000198,JRNY000198,bank_transfer,existing_customer,36-45,web_browser,desktop,confirmation,6,12.3,0,False,2026-03-06 11:15:40.308441464,True,False,
CUST003998,SESS000199,JRNY000199,account_opening,existing_customer,36-45,mobile_app,mobile,login,1,13.0,0,False,2026-03-06 11:52:31.717270717,True,False,
CUST003998,SESS000199,JRNY000199,account_opening,existing_customer,36-45,mobile_app,mobile,service_selection,2,98.3,1,True,2026-03-06 11:54:13.164060488,True,False,
CUST003998,SESS000199,JRNY000199,account_opening,existing_customer,36-45,mobile_app,mobile,personal_information,3,30.1,0,False,2026-03-06 11:54:45.657014536,True,False,
CUST003998,SESS000199,JRNY000199,account_opening,existing_customer,36-45,mobile_app,mobile,document_upload,4,124.6,0,False,2026-03-06 11:56:53.095582781,True,False,
CUST003998,SESS000199,JRNY000199,account_opening,existing_customer,36-45,mobile_app,mobile,identity_verification,5,76.8,0,False,2026-03-06 11:58:12.025689116,True,False,
CUST003998,SESS000199,JRNY000199,account_opening,existing_customer,36-45,mobile_app,mobile,confirmation,6,5.7,0,False,2026-03-06 11:58:19.730480571,True,False,
CUST001149,SESS000200,JRNY000200,bank_transfer,existing_customer,18-25,web_browser,desktop,login,1,82.4,0,True,2026-03-06 12:05:03.088132043,True,False,
CUST001149,SESS000200,JRNY000200,bank_transfer,existing_customer,18-25,web_browser,desktop,service_selection,2,7.9,0,False,2026-03-06 12:05:13.395534322,True,False,
CUST001149,SESS000200,JRNY000200,bank_transfer,existing_customer,18-25,web_browser,desktop,recipient_details,3,41.6,0,False,2026-03-06 12:05:56.016422782,True,False,
CUST001149,SESS000200,JRNY000200,bank_transfer,existing_customer,18-25,web_browser,desktop,amount_entry,4,11.0,0,False,2026-03-06 12:06:10.050651594,True,False,
CUST001149,SESS000200,JRNY000200,bank_transfer,existing_customer,18-25,web_browser,desktop,otp_verification,5,19.6,1,False,2026-03-06 12:06:31.096894590,True,False,
CUST001149,SESS000200,JRNY000200,bank_transfer,existing_customer,18-25,web_browser,desktop,confirmation,6,146.0,0,True,2026-03-06 12:09:00.332405505,True,False,
CUST002057,SESS000201,JRNY000201,personal_data_update,premium_customer,36-45,web_browser,mobile,login,1,9.0,0,False,2026-03-06 12:08:23.887485032,True,False,
CUST002057,SESS000201,JRNY000201,personal_data_update,premium_customer,36-45,web_browser,mobile,service_selection,2,10.5,0,False,2026-03-06 12:08:37.509302866,True,False,
CUST002057,SESS000201,JRNY000201,personal_data_update,premium_customer,36-45,web_browser,mobile,update_information,3,41.4,0,False,2026-03-06 12:09:20.109491883,True,False,
CUST002057,SESS000201,JRNY000201,personal_data_update,premium_customer,36-45,web_browser,mobile,identity_verification,4,104.7,0,False,2026-03-06 12:11:06.342812255,True,False,
CUST002057,SESS000201,JRNY000201,personal_data_update,premium_customer,36-45,web_browser,mobile,confirmation,5,6.5,0,False,2026-03-06 12:11:16.137514443,True,False,
CUST002691,SESS000202,JRNY000202,bank_transfer,premium_customer,26-35,web_browser,desktop,login,1,130.4,0,True,2026-03-06 12:44:49.444383104,True,False,
CUST002691,SESS000202,JRNY000202,bank_transfer,premium_customer,26-35,web_browser,desktop,service_selection,2,13.0,0,False,2026-03-06 12:45:04.413672432,True,False,
CUST002691,SESS000202,JRNY000202,bank_transfer,premium_customer,26-35,web_browser,desktop,recipient_details,3,43.3,0,False,2026-03-06 12:45:51.618210077,True,False,
CUST002691,SESS000202,JRNY000202,bank_transfer,premium_customer,26-35,web_browser,desktop,amount_entry,4,17.9,0,False,2026-03-06 12:46:10.633719910,True,False,
CUST002691,SESS000202,JRNY000202,bank_transfer,premium_customer,26-35,web_browser,desktop,otp_verification,5,30.5,1,False,2026-03-06 12:46:43.257215323,True,False,
CUST002691,SESS000202,JRNY000202,bank_transfer,premium_customer,26-35,web_browser,desktop,confirmation,6,95.2,0,True,2026-03-06 12:48:20.724284653,True,False,
CUST001213,SESS000203,JRNY000203,personal_data_update,existing_customer,26-35,mobile_app,unknown,login,1,11.9,0,False,2026-03-06 13:01:51.677090491,True,False,
CUST001213,SESS000203,JRNY000203,personal_data_update,existing_customer,26-35,mobile_app,unknown,service_selection,2,15.4,0,False,2026-03-06 13:02:09.281805138,True,False,
CUST001213,SESS000203,JRNY000203,personal_data_update,existing_customer,26-35,mobile_app,unknown,update_information,3,45.8,0,False,2026-03-06 13:02:58.212760340,True,False,
CUST001213,SESS000203,JRNY000203,personal_data_update,existing_customer,26-35,mobile_app,unknown,identity_verification,4,46.5,1,False,2026-03-06 13:03:48.361753202,True,False,
CUST001213,SESS000203,JRNY000203,personal_data_update,existing_customer,26-35,mobile_app,unknown,confirmation,5,4.6,0,False,2026-03-06 13:03:54.628811211,True,False,
CUST001397,SESS000204,JRNY000204,personal_data_update,existing_customer,60+,branch_assisted_digital,desktop,login,1,4.5,0,False,2026-03-06 13:13:10.569963977,True,False,
CUST001397,SESS000204,JRNY000204,personal_data_update,existing_customer,60+,branch_assisted_digital,desktop,service_selection,2,6.9,0,False,2026-03-06 13:13:20.523331932,True,False,
CUST001397,SESS000204,JRNY000204,personal_data_update,existing_customer,60+,branch_assisted_digital,desktop,update_information,3,36.5,0,False,2026-03-06 13:14:00.415522422,True,False,
CUST001397,SESS000204,JRNY000204,personal_data_update,existing_customer,60+,branch_assisted_digital,desktop,identity_verification,4,43.9,0,False,2026-03-06 13:14:45.458564993,True,False,
CUST001397,SESS000204,JRNY000204,personal_data_update,existing_customer,60+,branch_assisted_digital,desktop,confirmation,5,9.9,0,False,2026-03-06 13:14:57.631676962,True,False,
CUST001367,SESS000205,JRNY000205,bank_transfer,new_customer,46-60,web_browser,desktop,login,1,6.7,0,False,2026-03-06 13:23:08.522888475,True,False,
CUST001367,SESS000205,JRNY000205,bank_transfer,new_customer,46-60,web_browser,desktop,service_selection,2,10.3,0,False,2026-03-06 13:23:20.666681929,True,False,
CUST001367,SESS000205,JRNY000205,bank_transfer,new_customer,46-60,web_browser,desktop,recipient_details,3,35.3,0,False,2026-03-06 13:23:57.790370966,True,False,
CUST001367,SESS000205,JRNY000205,bank_transfer,new_customer,46-60,web_browser,desktop,amount_entry,4,27.2,0,False,2026-03-06 13:24:26.943106577,True,False,
CUST001367,SESS000205,JRNY000205,bank_transfer,new_customer,46-60,web_browser,desktop,otp_verification,5,26.4,0,False,2026-03-06 13:24:57.273735929,True,False,
CUST001367,SESS000205,JRNY000205,bank_transfer,new_customer,46-60,web_browser,desktop,confirmation,6,4.1,0,False,2026-03-06 13:25:02.450710704,True,False,
CUST002978,SESS000206,JRNY000206,bank_transfer,existing_customer,60+,web_browser,tablet,login,1,7.1,0,False,2026-03-06 13:32:45.407159079,True,False,
CUST002978,SESS000206,JRNY000206,bank_transfer,existing_customer,60+,web_browser,tablet,service_selection,2,10.9,0,False,2026-03-06 13:32:57.377168177,True,False,
CUST002978,SESS000206,JRNY000206,bank_transfer,existing_customer,60+,web_browser,tablet,recipient_details,3,33.2,0,False,2026-03-06 13:33:31.761090273,True,False,
CUST002978,SESS000206,JRNY000206,bank_transfer,existing_customer,60+,web_browser,tablet,amount_entry,4,11.6,0,False,2026-03-06 13:33:44.669836735,True,False,
CUST002978,SESS000206,JRNY000206,bank_transfer,existing_customer,60+,web_browser,tablet,otp_verification,5,93.2,1,True,2026-03-06 13:35:20.043702421,True,False,
CUST002978,SESS000206,JRNY000206,bank_transfer,existing_customer,60+,web_browser,tablet,confirmation,6,8.0,0,False,2026-03-06 13:35:30.570113960,True,False,
CUST002572,SESS000207,JRNY000207,personal_data_update,existing_customer,26-35,mobile_app,mobile,login,1,3.6,0,False,2026-03-06 14:22:19.711622326,True,False,
CUST002572,SESS000207,JRNY000207,personal_data_update,existing_customer,26-35,mobile_app,mobile,service_selection,2,13.2,0,False,2026-03-06 14:22:34.188829432,True,False,
CUST002572,SESS000207,JRNY000207,personal_data_update,existing_customer,26-35,mobile_app,mobile,update_information,3,36.6,0,False,2026-03-06 14:23:12.891588411,True,False,
CUST002572,SESS000207,JRNY000207,personal_data_update,existing_customer,26-35,mobile_app,mobile,identity_verification,4,51.2,0,False,2026-03-06 14:24:07.285560320,True,False,
CUST002572,SESS000207,JRNY000207,personal_data_update,existing_customer,26-35,mobile_app,mobile,confirmation,5,6.4,0,False,2026-03-06 14:24:14.853516339,True,False,
CUST000641,SESS000208,JRNY000208,bank_transfer,existing_customer,26-35,web_browser,mobile,login,1,104.2,0,True,2026-03-06 15:36:38.764924322,False,True,too_long_or_complex
CUST000641,SESS000208,JRNY000208,bank_transfer,existing_customer,26-35,web_browser,mobile,service_selection,2,7.9,0,False,2026-03-06 15:36:50.219159933,False,True,too_long_or_complex
CUST003225,SESS000209,JRNY000209,bank_transfer,new_customer,46-60,web_browser,desktop,login,1,3.6,0,False,2026-03-06 16:05:15.904267702,False,True,too_long_or_complex
CUST003225,SESS000209,JRNY000209,bank_transfer,new_customer,46-60,web_browser,desktop,service_selection,2,9.0,0,False,2026-03-06 16:05:26.492616086,False,True,too_long_or_complex
CUST001110,SESS000210,JRNY000210,credit_application,new_customer,18-25,mobile_app,mobile,login,1,9.1,0,False,2026-03-06 16:46:52.728360878,True,False,
CUST001110,SESS000210,JRNY000210,credit_application,new_customer,18-25,mobile_app,mobile,service_selection,2,11.8,0,False,2026-03-06 16:47:07.228133847,True,False,
CUST001110,SESS000210,JRNY000210,credit_application,new_customer,18-25,mobile_app,mobile,personal_information,3,45.4,0,False,2026-03-06 16:47:54.750231536,True,False,
CUST001110,SESS000210,JRNY000210,credit_application,new_customer,18-25,mobile_app,mobile,income_details,4,74.1,0,False,2026-03-06 16:49:10.150395500,True,False,
CUST001110,SESS000210,JRNY000210,credit_application,new_customer,18-25,mobile_app,mobile,loan_terms_selection,5,17.2,0,False,2026-03-06 16:49:30.126261983,True,False,
CUST001110,SESS000210,JRNY000210,credit_application,new_customer,18-25,mobile_app,mobile,credit_check_verification,6,25.1,0,False,2026-03-06 16:49:58.851696638,True,False,
CUST001110,SESS000210,JRNY000210,credit_application,new_customer,18-25,mobile_app,mobile,confirmation,7,10.5,0,False,2026-03-06 16:50:13.230736624,True,False,
CUST001175,SESS000211,JRNY000211,personal_data_update,existing_customer,26-35,mobile_app,mobile,login,1,9.9,0,False,2026-03-06 17:22:23.234376311,False,True,technical_error
CUST001175,SESS000211,JRNY000211,personal_data_update,existing_customer,26-35,mobile_app,mobile,service_selection,2,5.9,0,False,2026-03-06 17:22:32.734503443,False,True,technical_error
CUST001175,SESS000211,JRNY000211,personal_data_update,existing_customer,26-35,mobile_app,mobile,update_information,3,52.0,1,False,2026-03-06 17:23:26.541538546,False,True,technical_error
CUST000459,SESS000212,JRNY000212,bank_transfer,existing_customer,18-25,web_browser,desktop,login,1,73.2,0,True,2026-03-06 17:28:37.910614105,True,False,
CUST000459,SESS000212,JRNY000212,bank_transfer,existing_customer,18-25,web_browser,desktop,service_selection,2,9.6,0,False,2026-03-06 17:28:51.218547413,True,False,
CUST000459,SESS000212,JRNY000212,bank_transfer,existing_customer,18-25,web_browser,desktop,recipient_details,3,22.1,1,False,2026-03-06 17:29:16.182132119,True,False,
CUST000459,SESS000212,JRNY000212,bank_transfer,existing_customer,18-25,web_browser,desktop,amount_entry,4,10.7,0,False,2026-03-06 17:29:29.569083238,True,False,
CUST000459,SESS000212,JRNY000212,bank_transfer,existing_customer,18-25,web_browser,desktop,otp_verification,5,17.3,1,False,2026-03-06 17:29:48.526558315,True,False,
CUST000459,SESS000212,JRNY000212,bank_transfer,existing_customer,18-25,web_browser,desktop,confirmation,6,10.1,0,False,2026-03-06 17:30:01.784644399,True,False,
CUST003878,SESS000213,JRNY000213,credit_application,premium_customer,60+,mobile_app,tablet,login,1,6.1,0,False,2026-03-06 17:38:58.203887491,False,True,changed_mind
CUST003878,SESS000213,JRNY000213,credit_application,premium_customer,60+,mobile_app,tablet,service_selection,2,14.1,0,False,2026-03-06 17:39:14.250485591,False,True,changed_mind
CUST002777,SESS000214,JRNY000214,bank_transfer,existing_customer,18-25,web_browser,desktop,login,1,3.7,0,False,2026-03-06 17:58:37.443707644,True,False,
CUST002777,SESS000214,JRNY000214,bank_transfer,existing_customer,18-25,web_browser,desktop,service_selection,2,7.8,0,False,2026-03-06 17:58:47.545937662,True,False,
CUST002777,SESS000214,JRNY000214,bank_transfer,existing_customer,18-25,web_browser,desktop,recipient_details,3,24.4,1,False,2026-03-06 17:59:12.979752249,True,False,
CUST002777,SESS000214,JRNY000214,bank_transfer,existing_customer,18-25,web_browser,desktop,amount_entry,4,35.3,0,False,2026-03-06 17:59:51.537962084,True,False,
CUST002777,SESS000214,JRNY000214,bank_transfer,existing_customer,18-25,web_browser,desktop,otp_verification,5,50.7,0,False,2026-03-06 18:00:44.039251127,True,False,
CUST002777,SESS000214,JRNY000214,bank_transfer,existing_customer,18-25,web_browser,desktop,confirmation,6,7.3,0,False,2026-03-06 18:00:53.720938010,True,False,
CUST002161,SESS000215,JRNY000215,bank_transfer,existing_customer,46-60,mobile_app,mobile,login,1,9.0,0,False,2026-03-06 18:24:49.345638951,True,False,
CUST002161,SESS000215,JRNY000215,bank_transfer,existing_customer,46-60,mobile_app,mobile,service_selection,2,5.0,0,False,2026-03-06 18:24:55.775541398,True,False,
CUST002161,SESS000215,JRNY000215,bank_transfer,existing_customer,46-60,mobile_app,mobile,recipient_details,3,30.9,0,False,2026-03-06 18:25:28.169446144,True,False,
CUST002161,SESS000215,JRNY000215,bank_transfer,existing_customer,46-60,mobile_app,mobile,amount_entry,4,31.8,0,False,2026-03-06 18:26:03.908356399,True,False,
CUST002161,SESS000215,JRNY000215,bank_transfer,existing_customer,46-60,mobile_app,mobile,otp_verification,5,19.6,0,False,2026-03-06 18:26:26.157521544,True,False,
CUST002161,SESS000215,JRNY000215,bank_transfer,existing_customer,46-60,mobile_app,mobile,confirmation,6,6.1,0,False,2026-03-06 18:26:35.545458039,True,False,
CUST003514,SESS000216,JRNY000216,bank_transfer,premium_customer,26-35,mobile_app,mobile,login,1,5.7,0,False,2026-03-06 18:26:13.208140545,True,False,
CUST003514,SESS000216,JRNY000216,bank_transfer,premium_customer,26-35,mobile_app,mobile,service_selection,2,7.2,0,False,2026-03-06 18:26:24.172157259,True,False,
CUST003514,SESS000216,JRNY000216,bank_transfer,premium_customer,26-35,mobile_app,mobile,recipient_details,3,29.5,0,False,2026-03-06 18:26:57.391637857,True,False,
CUST003514,SESS000216,JRNY000216,bank_transfer,premium_customer,26-35,mobile_app,mobile,amount_entry,4,22.1,0,False,2026-03-06 18:27:21.577208539,True,False,
CUST003514,SESS000216,JRNY000216,bank_transfer,premium_customer,26-35,mobile_app,mobile,otp_verification,5,25.2,0,False,2026-03-06 18:27:48.259794415,True,False,
CUST003514,SESS000216,JRNY000216,bank_transfer,premium_customer,26-35,mobile_app,mobile,confirmation,6,78.0,0,True,2026-03-06 18:29:10.177219762,True,False,
CUST003978,SESS000217,JRNY000217,personal_data_update,new_customer,26-35,web_browser,mobile,login,1,3.0,0,False,2026-03-06 18:27:11.428908918,True,False,
CUST003978,SESS000217,JRNY000217,personal_data_update,new_customer,26-35,web_browser,mobile,service_selection,2,16.2,0,False,2026-03-06 18:27:30.172199129,True,False,
CUST003978,SESS000217,JRNY000217,personal_data_update,new_customer,26-35,web_browser,mobile,update_information,3,45.7,0,False,2026-03-06 18:28:16.976427587,True,False,
CUST003978,SESS000217,JRNY000217,personal_data_update,new_customer,26-35,web_browser,mobile,identity_verification,4,85.6,0,False,2026-03-06 18:29:44.509446975,True,False,
CUST003978,SESS000217,JRNY000217,personal_data_update,new_customer,26-35,web_browser,mobile,confirmation,5,4.8,0,False,2026-03-06 18:29:52.941333865,True,False,
CUST003529,SESS000218,JRNY000218,credit_application,existing_customer,18-25,mobile_app,mobile,login,1,9.6,0,False,2026-03-06 18:46:24.840191718,True,False,
CUST003529,SESS000218,JRNY000218,credit_application,existing_customer,18-25,mobile_app,mobile,service_selection,2,5.6,0,False,2026-03-06 18:46:32.308066991,True,False,
CUST003529,SESS000218,JRNY000218,credit_application,existing_customer,18-25,mobile_app,mobile,personal_information,3,37.0,0,False,2026-03-06 18:47:10.687130171,True,False,
CUST003529,SESS000218,JRNY000218,credit_application,existing_customer,18-25,mobile_app,mobile,income_details,4,65.3,0,False,2026-03-06 18:48:17.256751866,True,False,
CUST003529,SESS000218,JRNY000218,credit_application,existing_customer,18-25,mobile_app,mobile,loan_terms_selection,5,56.4,0,False,2026-03-06 18:49:15.677583764,True,False,
CUST003529,SESS000218,JRNY000218,credit_application,existing_customer,18-25,mobile_app,mobile,credit_check_verification,6,73.6,0,False,2026-03-06 18:50:33.176673591,True,False,
CUST003529,SESS000218,JRNY000218,credit_application,existing_customer,18-25,mobile_app,mobile,confirmation,7,8.4,0,False,2026-03-06 18:50:43.332324528,True,False,
CUST001775,SESS000219,JRNY000219,bank_transfer,existing_customer,26-35,mobile_app,mobile,login,1,5.0,0,False,2026-03-06 19:32:01.915885403,True,False,
CUST001775,SESS000219,JRNY000219,bank_transfer,existing_customer,26-35,mobile_app,mobile,service_selection,2,14.9,0,False,2026-03-06 19:32:19.884965336,True,False,
CUST001775,SESS000219,JRNY000219,bank_transfer,existing_customer,26-35,mobile_app,mobile,recipient_details,3,25.6,0,False,2026-03-06 19:32:49.417940247,True,False,
CUST001775,SESS000219,JRNY000219,bank_transfer,existing_customer,26-35,mobile_app,mobile,amount_entry,4,18.9,0,False,2026-03-06 19:33:09.512925779,True,False,
CUST001775,SESS000219,JRNY000219,bank_transfer,existing_customer,26-35,mobile_app,mobile,otp_verification,5,34.7,1,False,2026-03-06 19:33:46.856366668,True,False,
CUST001775,SESS000219,JRNY000219,bank_transfer,existing_customer,26-35,mobile_app,mobile,confirmation,6,6.2,0,False,2026-03-06 19:33:55.646942236,True,False,
